Ano,Mês,Dia,Data,Tema,Ação,Tipo,Explicação,Situação,Classificação,Link,,
,,,13/10/2020,Terras,"Cria Grupo de Trabalho Executivo de Titulação (GTE-Titulação) com o objetivo de mapear e otimizar os fluxos de titulação da Reforma Agrária e Regularização Fundiária,",Portaria,"PORTARIA Nº 1.777, DE 8 DE OUTUBRO DE 2020","Institui o GT que tem como função coordenar as ações e metas multisetoriais, propor ajustes e/ou correções nos procedimentos, estabelecer mecanismos de acompanhamento e gestão, bem como propor à Presidência do INCRA ajustes nas equipes envolvidas no processo de titulação, na sede e nas superintendências regionais, entre outras ações que julgar necessárias para a devida celeridade do processo de titulação. Cabe ainda ao GT estabelecer procedimentos padronizados de execução da política de titulação, apontar e realizar ações para o cumprimento da meta de titulação, tanto de Reforma Agrária quanto de Regularização Fundiária em Glebas Públicas Federais.",Regulação,,,
,,,09/10/2020,Desastres,Reconhece a situação de emergência na área descrita no Formulário de Informações do Desastre - FIDE,Portaria,"PORTARIA Nº 2.608, DE 6 DE OUTUBRO DE 2020","Reconhece a situação de emergência nos municípios de: - Campo Alegre de Lourdes (BA), por estiagem (data FIDE 24/08/2020); - Jauru (MT), por estiagem (data FIDE 22/09/2020); - General Carneiro (PR), por Tempestade Local Convectiva/Granizo (data FIDE 29/09/2020); Vargem Bonita (SC), por Tempestade Local Convectiva/Granizo  (data FIDE 15/08/2020); Frei Paulo (SE), por Estiagem (data FIDE 14/09/2020)",Resposta,,,
,,,09/10/2020,Desastres,Reconhecer a situação de emergência na área descrita no Formulário de Informações do Desastre - FIDE,Portaria,"PORTARIA Nº 2.641, DE 9 DE OUTUBRO DE 2020",Reconhecer a situação de emergência por Incêndio Florestal em Serra Negra do Norte/RN.,Resposta,,,
,,,09/10/2020,Transporte,"Estabelece os termos, as condições, a forma de prestação de informações para elegibilidade e cômputo e o processo de análise dos dispêndios em pesquisa e desenvolvimento de que trata o Decreto nº 9.557, de 8 de novembro de 2018, e dispõe sobre a designação de especialistas para atividades de natureza consultiva acerca dos referidos dispêndios.",Portaria,"PORTARIA Nº 3.852, DE 7 DE OUTUBRO DE 2020",Normatiza investimentos em pesquisa e desenvolvimento de automóveis no âmbito do Programa Rota 2030 Mobilidade e Logística.,Regulação,,,
,,,09/10/2020,Institucional,Institui o Comitê Ministerial de Governança do Ministério da Economia e os Comitês e Subcomitês Temáticos de Apoio à Governança.,Portaria," PORTARIA Nº   339, DE  8  DE  OUTUBRO  DE 2020","Cria o Comitê Ministerial de Governança do Ministério da Economia, principal instância de governança do órgão, responsável por definir estratégias institucionais e diretrizes estratégicas transversais relacionadas a diversos temas entre eles orientação dos processos de monitoramento e de avaliação de políticas públicas sob responsabilidade do Ministério.",Neutro,,,
,,,08/10/2020,Amazônia,Aprova o Regulamento do Fundo de Desenvolvimento da Amazônia.,Decreto,"Decreto nº 10.053, de 9 de outubro de 2019",Fica aprovado o Regulamento do Fundo de Desenvolvimento da Amazônia - FDA,Regulação,,,
,,,08/10/2020,Meio Ambiente,Dispõe sobre o licenciamento da atividade de coprocessamento de resíduos em fornos rotativos de produção de clínquer.,Resolução,"RESOLUÇÃO CONAMA/MMA Nº 499, DE 6 DE OUTUBRO DE 2020","Define as diretrizes do licenciamento da atividade de coprocessamento de resíduos em fornos rotativos de produção de clínquer, não se aplicando a resíduos radioativos, explosivos e de serviços de saúde, ressalvados os medicamentos, resíduos provenientes do processo de produção da indústria farmacêutica e os que tenham sido descaracterizados em razão de submissão a tratamento que altere suas propriedades físicas, físico-químicas, químicas ou biológicas. Destaca-se que o órgão ambiental competente poderá autorizar o coprocessamento de materiais e resíduos provenientes de passivo ambiental, como forma de destinação final ambientalmente adequada, assim como o coprocessamento de resíduos com concentrações de poluentes orgânicos persistentes superiores aos valores estabelecidos na Resolução, desde que signifique um ""ganho ambiental"". Segundo consta, O processo de licenciamento será tecnicamente fundamentado com base nos estudos a seguir relacionados, que serão apresentados pelo interessado: (i) Estudo de Viabilidade de Queima - EVQ: Licença Prévia (LP); (ii) Plano de Teste em Branco: Licença de Instalação (LI); (iii) Relatório de Teste em Branco: Licença de Instalação (LI); (iv) Plano de Teste de Queima - PTQ: Licença de Operação (LO); (v) Relatório de Teste de Queima: Licença de Operação (LO). Ainda, estabelece os limites de emissão de poluentes atmosféricos.",Regulação,,,
,,,08/10/2020,Energia,"Altera o percentual de mistura obrigatória do biodiesel ao diesel A, no período entre os dias 1º de novembro e 31 de dezembro de 2020.",Resolução,"RESOLUÇÃO ANP Nº 831, DE 7 DE OUTUBRO DE 2020","Reduz o percentual de mistura obrigatória do biodiesel ao diesel A, no período entre os dias 1º de novembro e 31 de dezembro de 2020 de 12% para 11%. A RESOLUÇÃO nº 824, de 13 de AGOSTO de 2020 reduziu a mistura para 10% até 31 de outubro de 2020.",Flexibilização,,,
,,,08/10/2020,Terras,Relação semestral de unidades de conservação prioritárias para indenizações de regularização fundiária e dá providências.,Portaria,"PORTARIA Nº 948, DE 15 DE SETEMBRO DE 2020","Divulga a primeira relação semestral das unidades de conservação prioritárias para fins de regularização fundiária, a lista é composta por 22 áreas, sendo 11 delas localziadas no bioma Amazônia que, de acordo com a portaria, tem prioridade no processo deregularização fundiária. Importante relembrar que já havia a determinação dos procedimentos técnicos e administrativos para a indenização de benfeitorias e a desapropriação de imóveis rurais localizados no interior de unidades de conservação federais de posse e domínio público, por meio da Instrução Normativa ICMBio 04, de 02 de abril de 2020 ",Desregulação,,,
,,,07/10/2020,Desastres,"Reconhecer a situação de emergência na área descrita no Formulário de Informações do Desastre - FIDE,",Portaria,"PORTARIA Nº 2.600, DE 5 DE OUTUBRO DE 2020","Reconhece a situação de emergência nos municípios de São Miguel das Matas (BA) por tremor de terra, Sítio do Mato (BA) por estiagem e em Tangará (SC) por tempestade local.",Resposta,,,
,,,07/10/2020,Indígena,Delega competência ao Presidente da Fundação Nacional do Índio,Portaria,"PORTARIA Nº 557, DE 6 DE OUTUBRO DE 2020","Delega ao Presidente da Fundação Nacional do Índio e, nos seus impedimentos e afastamentos legais e eventuais, ao seu substituto legal, a competência para, no âmbito do estabelecimento de barreiras sanitárias protetivas de áreas indígenas, solicitar o emprego de servidores públicos e militares dos Estados, do Distrito Federal e dos Municípios, de acordo com a MEDIDA PROVISÓRIA Nº 1.005, DE 30 DE SETEMBRO DE 2020.",Regulação,,,
,,,05/10/2020,Institucional,"Torna pública a listagem dos atos normativos inferiores a decreto vigentes no âmbito da Casa Civil da Presidência da República, para os fins do disposto no art. 12 do Decreto nº 10.139, de 28 de novembro de 2019; e declara a revogação das portarias que menciona.",Portaria,"PORTARIA CC/PR Nº 469, DE 2 DE OUTUBRO DE 2020",Divulga a listagem completa dos atos normativos inferiores a decreto vigentes no âmbito Casa Civil da Presidência da República.,Revisaço,,,
,,,05/10/2020,Institucional,"Dispõe sobre as competências, os prazos e os procedimentos para a revisão e a consolidação dos atos normativos inferiores a decreto na Agência Nacional de Águas e Saneamento Básico - ANA nos termos do Decreto nº 10.139, de 28 de novembro de 2019.",Portaria,"PORTARIA Nº 286, DE 2 DE OUTUBRO DE 2020","Estabelece as competências, os prazos e os procedimentos a serem observados nos trabalhos de revisão e consolidação dos atos normativos inferiores a decreto no âmbito da Agência Nacional de Águas e Saneamento Básico - ANA. Compete à Gerência Geral de Estratégia - GGES coordenar e monitorar os trabalhos de revisão e de consolidação de atos normativos, prestar orientação técnica às Unidades Organizacionais - UORGs e atender o disposto no Decreto nº 10.139, de 2019. Os atos normativos inferiores a decreto revisados e consolidados no âmbito da ANA serão publicados até 31 de agosto de 2021. Compete à Procuradoria Federal junto à ANA - PF/ANA emitir parecer conclusivo sobre a constitucionalidade, a legalidade e a compatibilidade com o ordenamento jurídico das propostas de atos normativos stricto sensu, além de proceder à revisão da técnica legislativa.",Revisaço,,,
,,,05/10/2020,Institucional,"Listagem completa dos atos normativos inferiores a decreto vigentes no âmbito da Agência Nacional de Águas e Saneamento Básico - ANA nos termos do Decreto nº 10.139, de 28 de novembro de 2019.",Portaria,"PORTARIA Nº 287, DE 2 DE OUTUBRO DE 2020",Divulga a listagem completa dos atos normativos inferiores a decreto vigentes no âmbito da Agência Nacional de Águas e Saneamento Básico - ANA.,Revisaço,,,
,,,05/10/2020,Desastres,"Dispõe sobre o emprego da Força Nacional de Segurança Pública - FNSP, em apoio ao Governo do Estado de Mato Grosso do Sul.",Portaria,"PORTARIA Nº 556, DE 2 DE OUTUBRO DE 2020","Autoriza o emprego da Força Nacional de Segurança Pública em apoio ao Governo do Estado de Mato Grosso do Sul, em caráter episódico e planejado, pelo prazo de 30 (trinta dias), no período de 4 de outubro de 2020 a 2 de novembro de 2020, nas ações de combate aos incêndios florestais e queimadas no Pantanal sul-mato-grossense, em atividades de defesa civil em defesa do meio ambiente e nos serviços imprescindíveis à preservação da ordem pública e da incolumidade das pessoas e do patrimônio.",Resposta,,,
,,,05/10/2020,Biodiversidade,"Fixa as Metas Institucionais Globais do Instituto Chico Mendes de Conservação da Biodiversidade - Instituto Chico Mendes para o período de 1º de junho de 2020 a 31 de maio de 2021, para fins de pagamento da Gratificação de Desempenho de Atividade de Especialista Ambiental - GDAEM e da Gratificação de Desempenho de Atividade Técnico - Executiva e de Suporte do Meio Ambiente - GTEMA.",Portaria,"PORTARIA Nº 523, DE 30 DE SETEMBRO DE 2020","Fixa as Metas Institucionais Globais do Instituto Chico Mendes de Conservação da Biodiversidade, para o período de 1º de junho de 2020 a 31 de maio de 2021, a levando em conta 8 indicadores que envolvem quantidade de planos de manejo aprovados,ações de fiscalização em UCs e avaliação do estado de conservação de fauna e inclusão de espécies ameaçadas nos planos de ação nacional.",Neutro,,,
,,,05/10/2020,Marinho,"Ratifica o entendimento de que os direitos de exploração dos recursos minerais e outros recursos não vivos do leito do mar e subsolo, incluindo os energéticos, bem como os organismos vivos pertencentes a espécies sedentárias, isto é, aquelas que no período de captura estão imóveis no leito do mar ou no seu subsolo ou só podem mover-se em constante contato físico com esse leito ou subsolo, na plataforma continental estendida, são exclusivos do Estado costeiro e não dependem de ocupação ou de qualquer proclamação expressa",Resolução,"RESOLUÇÃO Nº 17, DE 15 DE SETEMBRO DE 2020","Define que o país já teria o direito de exploração exclusiva da plataforma continental estendida independente de ocupação ou de qualquer proclamação expressa, mesmo antes de que os limites sejam declarados finais e vinculativos pela ONU.",Neutro,,,
,,,05/10/2020,Meio Ambiente,"Instituir a Comissão de Seleção, no âmbito do Ibama, para seleção de organização da sociedade civil interessada em celebrar Termo de Colaboração que tenha por objeto elaboração de documentos técnicos e científicos que servirão de base para o desenvolvimento de metodologias de Avaliação de Risco Ambiental para aves/mamíferos; organismos aquáticos; organismos do solo; répteis/anfíbios, considerando os cenários brasileiros de exposição, além de documento orientador para a educação ambiental dos atores envolvidos no uso de agrotóxicos",Portaria,"PORTARIA Nº 2.295, DE 29 DE SETEMBRO DE 2020","Institui e delega competências da Comissão de Seleção, que será composta por servidores do Ibama e tem como objetivo conduzir todas as atividades da fase de seleção de organização da sociedade civil relacionadas aos termos de colaboração firmados através de editais de chamamento público, para elaboração de metodologias de Avaliação de Risco Ambiental.",Neutro,,,
,,,05/10/2020,Marinho,"Aprova que, sob o enfoque estratégico, a manutenção do Contrato da CPRM com a ISBA está em contradição com a argumentação apresentada pelo Brasil junto à CLPC, por meio do Requerimento (Submission) de Revisão Parcial relativo à Margem Oriental-Meridional, que incorpora a região da ERG na plataforma continental estendida do País, ressaltando a importância da imediata retirada do patrocínio do Brasil e do encerramento do referido Contrato",Resolução,"RESOLUÇÃO Nº 18, DE 15 DE SETEMBRO DE 2020","Estabelece que o pleito junto à ISBA -  International Seabed Authority, não faz mais sentido e se torna contraditório visto que a entidade considera a área reinvidicada pelo Brasil como internacional e nesse momento o país aguarda que a área seja reconhecida como parte da plataforma continental brasileira. ",Desregulação,,,
